seed,n_sources,cleared,ratio,avg_locate_clear_s,virtual_total_s,n_measure,n_clear,n_clear_miss,wall_s,error
271,13,13,1.0,591.636,7691.264,283,35,22,0.5586,
272,13,13,1.0,599.761,7796.889,321,43,30,0.4775,
273,11,11,1.0,681.772,7499.494,294,22,11,0.5189,
274,11,11,1.0,698.76,7686.357,354,16,5,0.3864,
275,16,16,1.0,495.128,7922.055,275,25,9,0.2441,
276,12,12,1.0,533.94,6407.279,277,15,3,0.3281,
277,10,10,1.0,750.523,7505.227,386,33,23,0.4562,
278,12,12,1.0,620.867,7450.41,318,17,5,0.364,
279,13,13,1.0,556.069,7228.9,306,30,17,0.2659,
280,12,12,1.0,629.83,7557.964,324,27,15,0.3763,
281,10,10,1.0,746.375,7463.755,356,21,11,0.4107,
282,15,15,1.0,478.716,7180.735,254,29,14,0.3755,
283,15,15,1.0,490.934,7364.017,276,25,10,0.2851,
284,10,10,1.0,707.534,7075.343,350,13,3,0.445,
285,14,14,1.0,541.451,7580.31,279,25,11,0.3079,
286,13,13,1.0,597.386,7766.024,288,20,7,0.3316,
287,14,14,1.0,509.197,7128.758,265,21,7,0.3026,
288,16,16,1.0,428.477,6855.633,245,23,7,0.2475,
289,16,16,1.0,482.796,7724.742,207,30,14,0.2398,
290,14,14,1.0,526.548,7371.669,300,27,13,0.3097,
291,15,15,1.0,492.683,7390.248,233,30,15,0.2451,
292,16,16,1.0,496.097,7937.556,277,35,19,0.2382,
293,13,13,1.0,609.102,7918.326,341,21,8,0.3986,
294,11,11,1.0,682.726,7509.987,327,23,12,0.4663,
295,16,16,1.0,449.676,7194.818,268,25,9,0.3116,
296,10,10,1.0,791.622,7916.222,348,11,1,0.4129,
297,14,14,1.0,527.454,7384.36,286,23,9,0.2995,
298,11,11,1.0,658.103,7239.128,330,23,12,0.4026,
299,12,12,1.0,592.468,7109.611,302,21,9,0.5173,
300,14,14,1.0,556.597,7792.356,273,28,14,0.282,
301,13,12,0.923077,771.981,9263.772,339,126,114,0.3357,
302,14,14,1.0,552.431,7734.033,272,30,16,0.4662,
303,10,10,1.0,790.276,7902.759,342,14,4,0.4825,
304,11,11,1.0,668.054,7348.59,337,27,16,0.5412,
305,11,11,1.0,685.242,7537.665,328,21,10,0.4936,
306,13,13,1.0,598.054,7774.704,323,19,6,0.3724,
307,15,15,1.0,516.112,7741.687,263,22,7,0.226,
308,11,11,1.0,675.311,7428.42,343,12,1,0.3482,
309,10,10,1.0,757.32,7573.203,337,21,11,0.4735,
310,14,14,1.0,568.272,7955.804,273,23,9,0.4237,
311,16,16,1.0,439.707,7035.307,249,28,12,0.2884,
312,15,15,1.0,480.9,7213.504,250,25,10,0.3385,
313,14,14,1.0,565.725,7920.153,285,47,33,0.4102,
314,11,11,1.0,682.278,7505.056,328,24,13,0.4871,
315,13,13,1.0,566.631,7366.203,336,24,11,0.4477,
316,10,10,1.0,726.074,7260.744,338,18,8,0.4995,
317,13,13,1.0,591.017,7683.222,334,32,19,0.3842,
318,15,15,1.0,536.908,8053.613,314,37,22,0.2894,
319,11,11,1.0,660.675,7267.42,384,21,10,0.47,
320,13,13,1.0,578.858,7525.153,284,17,4,0.4515,
321,12,12,1.0,618.074,7416.883,278,13,1,0.37,
322,16,16,1.0,500.452,8007.231,298,40,24,0.2974,
323,15,15,1.0,464.103,6961.542,220,25,10,0.2478,
324,14,14,1.0,582.709,8157.92,280,23,9,0.3155,
325,14,14,1.0,539.963,7559.485,262,33,19,0.2913,
326,10,10,1.0,784.48,7844.799,382,23,13,0.3852,
327,16,16,1.0,493.169,7890.702,317,43,27,0.272,
328,15,15,1.0,494.148,7412.222,256,33,18,0.2542,
329,16,15,0.9375,613.282,9199.224,255,129,114,0.2167,
330,14,14,1.0,587.433,8224.055,307,24,10,0.4682,
331,16,16,1.0,426.554,6824.859,207,31,15,0.324,
332,11,11,1.0,692.057,7612.63,333,20,9,0.4956,
333,14,14,1.0,558.833,7823.66,328,46,32,0.4332,
334,11,11,1.0,627.48,6902.283,328,22,11,0.6122,
335,11,11,1.0,690.096,7591.061,332,19,8,0.6734,
336,10,10,1.0,727.286,7272.856,357,23,13,0.7888,
337,11,11,1.0,623.871,6862.586,338,21,10,0.5702,
338,10,10,1.0,764.875,7648.747,326,17,7,0.5469,
339,11,11,1.0,698.714,7685.852,323,33,22,0.4564,
340,13,13,1.0,649.405,8442.271,330,42,29,0.3965,
341,14,14,1.0,555.048,7770.67,286,27,13,0.4607,
342,10,10,1.0,746.754,7467.537,332,19,9,0.6833,
343,11,11,1.0,689.348,7582.831,345,31,20,0.4762,
344,13,13,1.0,600.063,7800.825,330,28,15,0.4777,
345,16,16,1.0,477.174,7634.789,223,23,7,0.3291,
346,14,14,1.0,571.073,7995.017,335,43,29,0.3739,
347,12,12,1.0,626.511,7518.127,284,27,15,0.4468,
348,16,16,1.0,453.641,7258.251,271,37,21,0.3808,
349,13,13,1.0,621.318,8077.131,308,30,17,0.4652,
350,12,12,1.0,616.492,7397.902,317,17,5,0.4102,
351,16,16,1.0,453.42,7254.714,240,21,5,0.2394,
352,12,12,1.0,606.277,7275.319,357,18,6,0.4502,
353,10,10,1.0,668.715,6687.152,323,12,2,0.4679,
354,11,11,1.0,716.365,7880.019,322,19,8,0.3937,
355,11,11,1.0,687.341,7560.746,324,16,5,0.4429,
356,15,15,1.0,504.551,7568.268,269,35,20,0.2665,
357,11,11,1.0,646.241,7108.655,355,23,12,0.509,
358,16,16,1.0,468.587,7497.39,271,21,5,0.283,
359,10,10,1.0,742.554,7425.538,403,19,9,0.4819,
360,11,11,1.0,648.522,7133.742,310,16,5,0.423,
361,14,14,1.0,525.665,7359.309,262,41,27,0.3143,
362,16,16,1.0,450.19,7203.048,283,26,10,0.3764,
363,16,16,1.0,466.427,7462.837,272,39,23,0.2416,
364,16,16,1.0,488.812,7820.987,226,36,20,0.3364,
365,15,15,1.0,474.463,7116.938,306,21,6,0.3131,
366,10,10,1.0,784.021,7840.208,348,26,16,0.5184,
367,10,10,1.0,740.998,7409.978,356,27,17,0.4813,
368,13,13,1.0,589.532,7663.914,320,28,15,0.3567,
369,16,16,1.0,503.128,8050.047,252,36,20,0.2154,
370,10,10,1.0,701.354,7013.542,319,24,14,0.4214,
371,12,12,1.0,648.858,7786.292,321,25,13,0.3792,
372,10,10,1.0,745.256,7452.56,327,26,16,0.4591,
373,10,10,1.0,761.683,7616.829,367,21,11,0.4823,
374,12,12,1.0,602.902,7234.828,300,19,7,0.3673,
375,11,11,1.0,658.348,7241.833,313,19,8,0.4822,
376,15,15,1.0,476.083,7141.247,251,26,11,0.2438,
377,11,11,1.0,727.92,8007.117,324,35,24,0.4362,
378,10,10,1.0,761.66,7616.6,389,21,11,0.608,
379,10,10,1.0,743.503,7435.031,370,15,5,0.5939,
380,11,11,1.0,655.079,7205.872,335,17,6,0.4346,
381,13,13,1.0,593.134,7710.746,294,32,19,0.3879,
382,10,10,1.0,761.987,7619.868,331,21,11,0.4653,
383,14,14,1.0,568.048,7952.669,283,39,25,0.4004,
384,15,14,0.933333,645.682,9039.547,304,102,88,0.3414,
385,10,10,1.0,716.265,7162.651,380,21,11,0.6053,
386,14,14,1.0,512.06,7168.841,259,25,11,0.3376,
387,13,13,1.0,595.332,7739.31,293,16,3,0.3691,
388,16,16,1.0,499.821,7997.137,288,34,18,0.2615,
389,15,15,1.0,497.406,7461.088,262,23,8,0.3265,
390,14,14,1.0,584.803,8187.238,288,25,11,0.294,
391,13,13,1.0,625.136,8126.763,333,26,13,0.3808,
392,14,14,1.0,537.88,7530.319,281,43,29,0.4907,
393,12,12,1.0,562.66,6751.915,302,17,5,0.3487,
394,11,11,1.0,661.575,7277.32,316,22,11,0.4946,
395,12,12,1.0,588.395,7060.741,337,25,13,0.3971,
396,10,10,1.0,735.015,7350.148,343,19,9,0.4392,
397,10,10,1.0,720.826,7208.263,333,24,14,0.5174,
398,13,13,1.0,565.117,7346.524,271,31,18,0.3434,
399,10,10,1.0,772.086,7720.862,339,21,11,0.5289,
400,12,12,1.0,639.845,7678.135,310,26,14,0.4823,
401,13,13,1.0,570.544,7417.071,296,30,17,0.4699,
402,16,16,1.0,511.968,8191.482,295,38,22,0.327,
403,11,11,1.0,715.677,7872.448,344,20,9,0.4258,
404,10,10,1.0,741.009,7410.085,321,16,6,0.5823,
405,10,10,1.0,734.303,7343.028,353,14,4,0.5906,
406,13,13,1.0,581.117,7554.515,367,16,3,0.4161,
407,15,15,1.0,538.272,8074.082,288,49,34,0.3887,
408,16,16,1.0,472.818,7565.09,250,28,12,0.2998,
409,16,16,1.0,463.207,7411.315,275,32,16,0.2403,
410,11,11,1.0,706.048,7766.528,326,35,24,0.5486,
411,11,11,1.0,674.953,7424.483,333,16,5,0.45,
412,12,12,1.0,737.5,8849.999,312,27,15,0.496,
413,16,16,1.0,474.181,7586.893,258,20,4,0.2851,
414,13,13,1.0,581.97,7565.616,319,20,7,0.3709,
415,16,16,1.0,483.141,7730.258,235,27,11,0.3274,
416,12,12,1.0,669.824,8037.891,376,38,26,0.6215,
417,14,14,1.0,553.719,7752.071,263,29,15,0.3247,
418,12,12,1.0,642.044,7704.523,303,21,9,0.4191,
419,14,14,1.0,538.373,7537.226,281,34,20,0.3536,
420,10,10,1.0,723.367,7233.667,338,16,6,0.501,
421,15,15,1.0,498.878,7483.174,263,37,22,0.3293,
422,13,13,1.0,585.732,7614.513,288,18,5,0.6225,
423,12,12,1.0,626.791,7521.489,317,30,18,0.4415,
424,14,14,1.0,523.044,7322.622,288,19,5,0.3999,
425,13,13,1.0,580.039,7540.505,322,23,10,0.438,
426,11,11,1.0,675.561,7431.172,345,20,9,0.5905,
427,11,11,1.0,592.531,6517.841,320,14,3,0.6499,
428,12,12,1.0,593.731,7124.766,331,19,7,0.5255,
429,14,14,1.0,648.933,9085.055,348,90,76,0.324,
430,12,12,1.0,614.935,7379.215,356,25,13,0.4438,
431,12,12,1.0,645.268,7743.221,345,24,12,0.3833,
432,14,14,1.0,548.421,7677.896,294,23,9,0.3044,
433,11,11,1.0,625.377,6879.143,308,17,6,0.4771,
434,12,12,1.0,629.264,7551.166,297,26,14,0.4584,
435,16,16,1.0,474.977,7599.629,224,21,5,0.3057,
436,13,13,1.0,556.362,7232.705,342,24,11,0.3809,
437,14,14,1.0,523.093,7323.296,311,27,13,0.3145,
438,11,11,1.0,712.104,7833.143,323,24,13,0.3991,
439,13,13,1.0,574.541,7469.028,347,29,16,0.3826,
440,10,10,1.0,789.147,7891.467,391,36,26,0.4844,
441,11,11,1.0,631.4,6945.4,314,17,6,0.403,
